Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group
DP03_0112E,Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,,not required,"DP03_0112M, DP03_0112MA, DP03_0112EA",0,int,DP03
DP03_0112PE,Percent!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,,not required,"DP03_0112PM, DP03_0112PMA, DP03_0112PEA",0,float,DP03
DP03_0113E,Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!No health insurance coverage,,not required,"DP03_0113M, DP03_0113MA, DP03_0113EA",0,int,DP03
DP03_0113PE,Percent!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!No health insurance coverage,,not required,"DP03_0113PM, DP03_0113PMA, DP03_0113PEA",0,float,DP03
DP03_0114E,Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force,,not required,"DP03_0114M, DP03_0114MA, DP03_0114EA",0,int,DP03
DP03_0114PE,Percent!!HEALTH INSURANCE COVERAGE!!Not in labor force,,not required,"DP03_0114PM, DP03_0114PMA, DP03_0114PEA",0,int,DP03
DP03_0115E,Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage,,not required,"DP03_0115M, DP03_0115MA, DP03_0115EA",0,int,DP03
DP03_0115PE,Percent!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage,,not required,"DP03_0115PM, DP03_0115PMA, DP03_0115PEA",0,float,DP03
DP03_0116E,Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With private health insurance,,not required,"DP03_0116M, DP03_0116MA, DP03_0116EA",0,int,DP03
DP03_0116PE,Percent!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With private health insurance,,not required,"DP03_0116PM, DP03_0116PMA, DP03_0116PEA",0,float,DP03
DP03_0117E,Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With public coverage,,not required,"DP03_0117M, DP03_0117MA, DP03_0117EA",0,int,DP03
DP03_0117PE,Percent!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With public coverage,,not required,"DP03_0117PM, DP03_0117PMA, DP03_0117PEA",0,float,DP03
DP03_0118E,Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!No health insurance coverage,,not required,"DP03_0118M, DP03_0118MA, DP03_0118EA",0,int,DP03
DP03_0118PE,Percent!!HEALTH INSURANCE COVERAGE!!Not in labor force!!No health insurance coverage,,not required,"DP03_0118PM, DP03_0118PMA, DP03_0118PEA",0,float,DP03
DP03_0119E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families,,not required,"DP03_0119M, DP03_0119MA, DP03_0119EA",0,int,DP03
DP03_0119PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families,,not required,"DP03_0119PM, DP03_0119PMA, DP03_0119PEA",0,float,DP03
DP03_0120E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years,,not required,"DP03_0120M, DP03_0120MA, DP03_0120EA",0,int,DP03
DP03_0120PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years,,not required,"DP03_0120PM, DP03_0120PMA, DP03_0120PEA",0,float,DP03
DP03_0121E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years!!With related children under 5 years only,,not required,"DP03_0121M, DP03_0121MA, DP03_0121EA",0,int,DP03
DP03_0121PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years!!With related children under 5 years only,,not required,"DP03_0121PM, DP03_0121PMA, DP03_0121PEA",0,float,DP03
DP03_0122E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families,,not required,"DP03_0122M, DP03_0122MA, DP03_0122EA",0,int,DP03
DP03_0122PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families,,not required,"DP03_0122PM, DP03_0122PMA, DP03_0122PEA",0,float,DP03
DP03_0123E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years,,not required,"DP03_0123M, DP03_0123MA, DP03_0123EA",0,int,DP03
DP03_0123PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years,,not required,"DP03_0123PM, DP03_0123PMA, DP03_0123PEA",0,float,DP03
DP03_0124E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years!!With related children under 5 years only,,not required,"DP03_0124M, DP03_0124MA, DP03_0124EA",0,int,DP03
DP03_0124PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years!!With related children under 5 years only,,not required,"DP03_0124PM, DP03_0124PMA, DP03_0124PEA",0,float,DP03
DP03_0125E,"Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present",,not required,"DP03_0125M, DP03_0125MA, DP03_0125EA",0,int,DP03
DP03_0125PE,"Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present",,not required,"DP03_0125PM, DP03_0125PMA, DP03_0125PEA",0,float,DP03
DP03_0126E,"Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years",,not required,"DP03_0126M, DP03_0126MA, DP03_0126EA",0,int,DP03
DP03_0126PE,"Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years",,not required,"DP03_0126PM, DP03_0126PMA, DP03_0126PEA",0,float,DP03
DP03_0127E,"Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years!!With related children under 5 years only",,not required,"DP03_0127M, DP03_0127MA, DP03_0127EA",0,int,DP03
DP03_0127PE,"Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years!!With related children under 5 years only",,not required,"DP03_0127PM, DP03_0127PMA, DP03_0127PEA",0,float,DP03
DP03_0128E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people,,not required,"DP03_0128M, DP03_0128MA, DP03_0128EA",0,int,DP03
DP03_0128PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people,,not required,"DP03_0128PM, DP03_0128PMA, DP03_0128PEA",0,float,DP03
DP03_0129E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years,,not required,"DP03_0129EA, DP03_0129M, DP03_0129MA",0,int,DP03
DP03_0129PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years,,not required,"DP03_0129PEA, DP03_0129PM, DP03_0129PMA",0,float,DP03
DP03_0130E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years,,not required,"DP03_0130EA, DP03_0130M, DP03_0130MA",0,int,DP03
DP03_0130PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years,,not required,"DP03_0130PEA, DP03_0130PM, DP03_0130PMA",0,float,DP03
DP03_0131E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children under 5 years,,not required,"DP03_0131EA, DP03_0131M, DP03_0131MA",0,int,DP03
DP03_0131PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children under 5 years,,not required,"DP03_0131PEA, DP03_0131PM, DP03_0131PMA",0,float,DP03
DP03_0132E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children 5 to 17 years,,not required,"DP03_0132EA, DP03_0132M, DP03_0132MA",0,int,DP03
DP03_0132PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children 5 to 17 years,,not required,"DP03_0132PEA, DP03_0132PM, DP03_0132PMA",0,float,DP03
DP03_0133E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over,,not required,"DP03_0133EA, DP03_0133M, DP03_0133MA",0,int,DP03
DP03_0133PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over,,not required,"DP03_0133PEA, DP03_0133PM, DP03_0133PMA",0,float,DP03
DP03_0134E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!18 to 64 years,,not required,"DP03_0134EA, DP03_0134M, DP03_0134MA",0,int,DP03
DP03_0134PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!18 to 64 years,,not required,"DP03_0134PEA, DP03_0134PM, DP03_0134PMA",0,float,DP03
DP03_0135E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!65 years and over,,not required,"DP03_0135EA, DP03_0135M, DP03_0135MA",0,int,DP03
DP03_0135PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!65 years and over,,not required,"DP03_0135PEA, DP03_0135PM, DP03_0135PMA",0,float,DP03
DP03_0136E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families,,not required,"DP03_0136EA, DP03_0136M, DP03_0136MA",0,int,DP03
DP03_0136PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families,,not required,"DP03_0136PEA, DP03_0136PM, DP03_0136PMA",0,float,DP03
DP03_0137E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over,,not required,"DP03_0137EA, DP03_0137M, DP03_0137MA",0,int,DP03
DP03_0137PE,Percent!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over,,not required,"DP03_0137PEA, DP03_0137PM, DP03_0137PMA",0,float,DP03
DP04_0001E,Estimate!!HOUSING OCCUPANCY!!Total housing units,,not required,"DP04_0001EA, DP04_0001M, DP04_0001MA",0,int,DP04
DP04_0001PE,Percent!!HOUSING OCCUPANCY!!Total housing units,,not required,"DP04_0001PEA, DP04_0001PM, DP04_0001PMA",0,int,DP04
DP04_0002E,Estimate!!HOUSING OCCUPANCY!!Occupied housing units,,not required,"DP04_0002EA, DP04_0002M, DP04_0002MA",0,int,DP04
DP04_0002PE,Percent!!HOUSING OCCUPANCY!!Occupied housing units,,not required,"DP04_0002PEA, DP04_0002PM, DP04_0002PMA",0,float,DP04
DP04_0003E,Estimate!!HOUSING OCCUPANCY!!Vacant housing units,,not required,"DP04_0003EA, DP04_0003M, DP04_0003MA",0,int,DP04
DP04_0003PE,Percent!!HOUSING OCCUPANCY!!Vacant housing units,,not required,"DP04_0003PEA, DP04_0003PM, DP04_0003PMA",0,float,DP04
DP04_0004E,Estimate!!HOUSING OCCUPANCY!!Homeowner vacancy rate,,not required,"DP04_0004EA, DP04_0004M, DP04_0004MA",0,float,DP04
DP04_0004PE,Percent!!HOUSING OCCUPANCY!!Homeowner vacancy rate,,not required,"DP04_0004PEA, DP04_0004PM, DP04_0004PMA",0,int,DP04
DP04_0005E,Estimate!!HOUSING OCCUPANCY!!Rental vacancy rate,,not required,"DP04_0005EA, DP04_0005M, DP04_0005MA",0,float,DP04
DP04_0005PE,Percent!!HOUSING OCCUPANCY!!Rental vacancy rate,,not required,"DP04_0005PEA, DP04_0005PM, DP04_0005PMA",0,int,DP04
DP04_0006E,Estimate!!UNITS IN STRUCTURE!!Total housing units,,not required,"DP04_0006EA, DP04_0006M, DP04_0006MA",0,int,DP04
DP04_0006PE,Percent!!UNITS IN STRUCTURE!!Total housing units,,not required,"DP04_0006PEA, DP04_0006PM, DP04_0006PMA",0,int,DP04
DP04_0007E,"Estimate!!UNITS IN STRUCTURE!!1-unit, detached",,not required,"DP04_0007EA, DP04_0007M, DP04_0007MA",0,int,DP04
DP04_0007PE,"Percent!!UNITS IN STRUCTURE!!1-unit, detached",,not required,"DP04_0007PEA, DP04_0007PM, DP04_0007PMA",0,float,DP04
DP04_0008E,"Estimate!!UNITS IN STRUCTURE!!1-unit, attached",,not required,"DP04_0008EA, DP04_0008M, DP04_0008MA",0,int,DP04
DP04_0008PE,"Percent!!UNITS IN STRUCTURE!!1-unit, attached",,not required,"DP04_0008PEA, DP04_0008PM, DP04_0008PMA",0,float,DP04
DP04_0009E,Estimate!!UNITS IN STRUCTURE!!2 units,,not required,"DP04_0009EA, DP04_0009M, DP04_0009MA",0,int,DP04
DP04_0009PE,Percent!!UNITS IN STRUCTURE!!2 units,,not required,"DP04_0009PEA, DP04_0009PM, DP04_0009PMA",0,float,DP04
DP04_0010E,Estimate!!UNITS IN STRUCTURE!!3 or 4 units,,not required,"DP04_0010EA, DP04_0010M, DP04_0010MA",0,int,DP04
DP04_0010PE,Percent!!UNITS IN STRUCTURE!!3 or 4 units,,not required,"DP04_0010PEA, DP04_0010PM, DP04_0010PMA",0,float,DP04
DP04_0011E,Estimate!!UNITS IN STRUCTURE!!5 to 9 units,,not required,"DP04_0011EA, DP04_0011M, DP04_0011MA",0,int,DP04
DP04_0011PE,Percent!!UNITS IN STRUCTURE!!5 to 9 units,,not required,"DP04_0011PEA, DP04_0011PM, DP04_0011PMA",0,float,DP04
DP04_0012E,Estimate!!UNITS IN STRUCTURE!!10 to 19 units,,not required,"DP04_0012EA, DP04_0012M, DP04_0012MA",0,int,DP04
DP04_0012PE,Percent!!UNITS IN STRUCTURE!!10 to 19 units,,not required,"DP04_0012PEA, DP04_0012PM, DP04_0012PMA",0,float,DP04
DP04_0013E,Estimate!!UNITS IN STRUCTURE!!20 or more units,,not required,"DP04_0013EA, DP04_0013M, DP04_0013MA",0,int,DP04
DP04_0013PE,Percent!!UNITS IN STRUCTURE!!20 or more units,,not required,"DP04_0013PEA, DP04_0013PM, DP04_0013PMA",0,float,DP04
DP04_0014E,Estimate!!UNITS IN STRUCTURE!!Mobile home,,not required,"DP04_0014EA, DP04_0014M, DP04_0014MA",0,int,DP04
DP04_0014PE,Percent!!UNITS IN STRUCTURE!!Mobile home,,not required,"DP04_0014PEA, DP04_0014PM, DP04_0014PMA",0,float,DP04
DP04_0015E,"Estimate!!UNITS IN STRUCTURE!!Boat, RV, van, etc.",,not required,"DP04_0015EA, DP04_0015M, DP04_0015MA",0,int,DP04
DP04_0015PE,"Percent!!UNITS IN STRUCTURE!!Boat, RV, van, etc.",,not required,"DP04_0015PEA, DP04_0015PM, DP04_0015PMA",0,float,DP04
DP04_0016E,Estimate!!YEAR STRUCTURE BUILT!!Total housing units,,not required,"DP04_0016EA, DP04_0016M, DP04_0016MA",0,int,DP04
DP04_0016PE,Percent!!YEAR STRUCTURE BUILT!!Total housing units,,not required,"DP04_0016PEA, DP04_0016PM, DP04_0016PMA",0,int,DP04
DP04_0017E,Estimate!!YEAR STRUCTURE BUILT!!Built 2005 or later,,not required,"DP04_0017EA, DP04_0017M, DP04_0017MA",0,int,DP04
DP04_0017PE,Percent!!YEAR STRUCTURE BUILT!!Built 2005 or later,,not required,"DP04_0017PEA, DP04_0017PM, DP04_0017PMA",0,float,DP04
DP04_0018E,Estimate!!YEAR STRUCTURE BUILT!!Built 2000 to 2004,,not required,"DP04_0018EA, DP04_0018M, DP04_0018MA",0,int,DP04
DP04_0018PE,Percent!!YEAR STRUCTURE BUILT!!Built 2000 to 2004,,not required,"DP04_0018PEA, DP04_0018PM, DP04_0018PMA",0,float,DP04
DP04_0019E,Estimate!!YEAR STRUCTURE BUILT!!Built 1990 to 1999,,not required,"DP04_0019EA, DP04_0019M, DP04_0019MA",0,int,DP04
DP04_0019PE,Percent!!YEAR STRUCTURE BUILT!!Built 1990 to 1999,,not required,"DP04_0019PEA, DP04_0019PM, DP04_0019PMA",0,float,DP04
DP04_0020E,Estimate!!YEAR STRUCTURE BUILT!!Built 1980 to 1989,,not required,"DP04_0020EA, DP04_0020M, DP04_0020MA",0,int,DP04
DP04_0020PE,Percent!!YEAR STRUCTURE BUILT!!Built 1980 to 1989,,not required,"DP04_0020PEA, DP04_0020PM, DP04_0020PMA",0,float,DP04
DP04_0021E,Estimate!!YEAR STRUCTURE BUILT!!Built 1970 to 1979,,not required,"DP04_0021EA, DP04_0021M, DP04_0021MA",0,int,DP04
DP04_0021PE,Percent!!YEAR STRUCTURE BUILT!!Built 1970 to 1979,,not required,"DP04_0021PEA, DP04_0021PM, DP04_0021PMA",0,float,DP04
DP04_0022E,Estimate!!YEAR STRUCTURE BUILT!!Built 1960 to 1969,,not required,"DP04_0022EA, DP04_0022M, DP04_0022MA",0,int,DP04
DP04_0022PE,Percent!!YEAR STRUCTURE BUILT!!Built 1960 to 1969,,not required,"DP04_0022PEA, DP04_0022PM, DP04_0022PMA",0,float,DP04
DP04_0023E,Estimate!!YEAR STRUCTURE BUILT!!Built 1950 to 1959,,not required,"DP04_0023EA, DP04_0023M, DP04_0023MA",0,int,DP04
DP04_0023PE,Percent!!YEAR STRUCTURE BUILT!!Built 1950 to 1959,,not required,"DP04_0023PEA, DP04_0023PM, DP04_0023PMA",0,float,DP04
DP04_0024E,Estimate!!YEAR STRUCTURE BUILT!!Built 1940 to 1949,,not required,"DP04_0024EA, DP04_0024M, DP04_0024MA",0,int,DP04
DP04_0024PE,Percent!!YEAR STRUCTURE BUILT!!Built 1940 to 1949,,not required,"DP04_0024PEA, DP04_0024PM, DP04_0024PMA",0,float,DP04
DP04_0025E,Estimate!!YEAR STRUCTURE BUILT!!Built 1939 or earlier,,not required,"DP04_0025EA, DP04_0025M, DP04_0025MA",0,int,DP04
DP04_0025PE,Percent!!YEAR STRUCTURE BUILT!!Built 1939 or earlier,,not required,"DP04_0025PEA, DP04_0025PM, DP04_0025PMA",0,float,DP04
DP04_0026E,Estimate!!ROOMS!!Total housing units,,not required,"DP04_0026EA, DP04_0026M, DP04_0026MA",0,int,DP04
DP04_0026PE,Percent!!ROOMS!!Total housing units,,not required,"DP04_0026PEA, DP04_0026PM, DP04_0026PMA",0,int,DP04
DP04_0027E,Estimate!!ROOMS!!1 room,,not required,"DP04_0027EA, DP04_0027M, DP04_0027MA",0,int,DP04
DP04_0027PE,Percent!!ROOMS!!1 room,,not required,"DP04_0027PEA, DP04_0027PM, DP04_0027PMA",0,float,DP04
DP04_0028E,Estimate!!ROOMS!!2 rooms,,not required,"DP04_0028EA, DP04_0028M, DP04_0028MA",0,int,DP04
DP04_0028PE,Percent!!ROOMS!!2 rooms,,not required,"DP04_0028PEA, DP04_0028PM, DP04_0028PMA",0,float,DP04
DP04_0029E,Estimate!!ROOMS!!3 rooms,,not required,"DP04_0029EA, DP04_0029M, DP04_0029MA",0,int,DP04
DP04_0029PE,Percent!!ROOMS!!3 rooms,,not required,"DP04_0029PEA, DP04_0029PM, DP04_0029PMA",0,float,DP04
DP04_0030E,Estimate!!ROOMS!!4 rooms,,not required,"DP04_0030EA, DP04_0030M, DP04_0030MA",0,int,DP04
DP04_0030PE,Percent!!ROOMS!!4 rooms,,not required,"DP04_0030PEA, DP04_0030PM, DP04_0030PMA",0,float,DP04
DP04_0031E,Estimate!!ROOMS!!5 rooms,,not required,"DP04_0031EA, DP04_0031M, DP04_0031MA",0,int,DP04
DP04_0031PE,Percent!!ROOMS!!5 rooms,,not required,"DP04_0031PEA, DP04_0031PM, DP04_0031PMA",0,float,DP04
DP04_0032E,Estimate!!ROOMS!!6 rooms,,not required,"DP04_0032EA, DP04_0032M, DP04_0032MA",0,int,DP04
DP04_0032PE,Percent!!ROOMS!!6 rooms,,not required,"DP04_0032PEA, DP04_0032PM, DP04_0032PMA",0,float,DP04
DP04_0033E,Estimate!!ROOMS!!7 rooms,,not required,"DP04_0033EA, DP04_0033M, DP04_0033MA",0,int,DP04
DP04_0033PE,Percent!!ROOMS!!7 rooms,,not required,"DP04_0033PEA, DP04_0033PM, DP04_0033PMA",0,float,DP04
DP04_0034E,Estimate!!ROOMS!!8 rooms,,not required,"DP04_0034EA, DP04_0034M, DP04_0034MA",0,int,DP04
DP04_0034PE,Percent!!ROOMS!!8 rooms,,not required,"DP04_0034PEA, DP04_0034PM, DP04_0034PMA",0,float,DP04
DP04_0035E,Estimate!!ROOMS!!9 rooms or more,,not required,"DP04_0035EA, DP04_0035M, DP04_0035MA",0,int,DP04
DP04_0035PE,Percent!!ROOMS!!9 rooms or more,,not required,"DP04_0035PEA, DP04_0035PM, DP04_0035PMA",0,float,DP04
DP04_0036E,Estimate!!ROOMS!!Median rooms,,not required,"DP04_0036EA, DP04_0036M, DP04_0036MA",0,float,DP04
DP04_0036PE,Percent!!ROOMS!!Median rooms,,not required,"DP04_0036PEA, DP04_0036PM, DP04_0036PMA",0,int,DP04
DP04_0037E,Estimate!!BEDROOMS!!Total housing units,,not required,"DP04_0037EA, DP04_0037M, DP04_0037MA",0,int,DP04
DP04_0037PE,Percent!!BEDROOMS!!Total housing units,,not required,"DP04_0037PEA, DP04_0037PM, DP04_0037PMA",0,int,DP04
DP04_0038E,Estimate!!BEDROOMS!!No bedroom,,not required,"DP04_0038EA, DP04_0038M, DP04_0038MA",0,int,DP04
DP04_0038PE,Percent!!BEDROOMS!!No bedroom,,not required,"DP04_0038PEA, DP04_0038PM, DP04_0038PMA",0,float,DP04
DP04_0039E,Estimate!!BEDROOMS!!1 bedroom,,not required,"DP04_0039EA, DP04_0039M, DP04_0039MA",0,int,DP04
DP04_0039PE,Percent!!BEDROOMS!!1 bedroom,,not required,"DP04_0039PEA, DP04_0039PM, DP04_0039PMA",0,float,DP04
DP04_0040E,Estimate!!BEDROOMS!!2 bedrooms,,not required,"DP04_0040EA, DP04_0040M, DP04_0040MA",0,int,DP04
